,image_type,timestamp
450,0,0.0
451,0,0.0
452,1,0.0
453,1,0.0
454,0,0.0
455,1,0.0
456,1,0.0
457,0,0.0
458,1,0.0
459,1,0.0
460,1,0.0
461,1,0.0
462,0,0.0
463,0,0.0
464,0,0.0
465,1,0.0
466,0,0.0
467,1,0.0
468,1,0.0
469,0,0.0
470,1,0.0
471,1,0.0
472,0,0.0
473,1,0.0
474,0,0.0
475,1,0.0
476,0,0.0
477,0,0.0
478,1,0.0
479,0,0.0
480,0,0.0
481,0,0.0
482,1,0.0
483,1,0.0
484,0,0.0
485,1,0.0
486,0,0.0
487,1,0.0
488,0,0.0
489,1,0.0
490,1,0.0
491,0,0.0
492,1,0.0
493,1,0.0
494,1,0.0
495,1,0.0
496,1,0.0
497,1,0.0
498,0,0.0
499,0,0.0
500,0,0.0
501,0,0.0
502,0,0.0
503,0,0.0
504,1,0.0
505,1,0.0
506,1,0.0
507,1,0.0
508,1,0.0
509,1,0.0
510,1,0.0
511,0,0.0
512,1,0.0
513,1,0.0
514,0,0.0
515,1,0.0
516,1,0.0
517,1,0.0
518,0,0.0
519,0,0.0
520,1,0.0
521,1,0.0
522,1,0.0
523,1,0.0
524,1,0.0
525,1,0.0
526,1,0.0
527,1,0.0
528,1,0.0
529,0,0.0
530,0,0.0
531,1,0.0
532,0,0.0
533,1,0.0
534,1,0.0
535,1,0.0
536,0,0.0
537,1,0.0
538,1,0.0
539,0,0.0
540,0,0.0
541,1,0.0
542,1,0.0
543,0,0.0
544,0,0.0
545,0,0.0
546,1,0.0
547,0,0.0
548,0,0.0
549,0,0.0
550,0,0.0
551,0,0.0
552,1,0.0
553,0,0.0
554,0,0.0
555,1,0.0
556,1,0.0
557,1,0.0
558,1,0.0
559,1,0.0
560,1,0.0
561,0,0.0
562,0,0.0
563,0,0.0
564,1,0.0
565,1,0.0
566,0,0.0
567,0,0.0
568,0,0.0
569,1,0.0
570,0,0.0
571,1,0.0
572,1,0.0
573,0,0.0
574,0,0.0
575,1,0.0
576,1,0.0
577,1,0.0
578,0,0.0
579,0,0.0
580,1,0.0
581,0,0.0
582,1,0.0
583,0,0.0
584,1,0.0
585,0,0.0
586,0,0.0
587,0,0.0
588,1,0.0
589,1,0.0
590,0,0.0
591,0,0.0
592,1,0.0
593,1,0.0
594,0,0.0
595,1,0.0
596,1,0.0
597,0,0.0
598,0,0.0
599,1,0.0
600,1,0.0
601,1,0.0
602,1,0.0
603,0,0.0
604,1,0.0
605,0,0.0
606,0,0.0
607,1,0.0
608,1,0.0
609,1,0.0
610,1,0.0
611,1,0.0
612,1,0.0
613,0,0.0
614,1,0.0
615,0,0.0
616,1,0.0
617,0,0.0
618,1,0.0
619,1,0.0
620,1,0.0
621,0,0.0
622,1,0.0
623,0,0.0
624,1,0.0
625,0,0.0
626,0,0.0
627,0,0.0
628,1,0.0
629,1,0.0
630,1,0.0
631,0,0.0
632,0,0.0
633,0,0.0
634,0,0.0
635,1,0.0
636,0,0.0
637,0,0.0
638,1,0.0
639,0,0.0
640,0,0.0
641,1,0.0
642,1,0.0
643,1,0.0
644,1,0.0
645,1,0.0
646,0,0.0
647,1,0.0
648,1,0.0
649,0,0.0
650,1,0.0
651,1,0.0
652,0,0.0
653,0,0.0
654,1,0.0
655,1,0.0
656,0,0.0
657,0,0.0
658,1,0.0
659,0,0.0
660,0,0.0
661,1,0.0
662,0,0.0
663,0,0.0
664,1,0.0
665,0,0.0
666,1,0.0
667,1,0.0
668,0,0.0
669,0,0.0
670,1,0.0
671,0,0.0
672,1,0.0
673,1,0.0
674,0,0.0
675,1,0.0
676,1,0.0
677,1,0.0
678,0,0.0
679,1,0.0
680,1,0.0
681,0,0.0
682,0,0.0
683,1,0.0
684,0,0.0
685,0,0.0
686,0,0.0
687,1,0.0
688,1,0.0
689,1,0.0
690,0,0.0
691,0,0.0
692,1,0.0
693,1,0.0
694,0,0.0
695,0,0.0
696,1,0.0
697,0,0.0
698,0,0.0
699,0,0.0
700,0,0.0
701,1,0.0
702,0,0.0
703,1,0.0
704,1,0.0
705,1,0.0
706,1,0.0
707,0,0.0
708,0,0.0
709,1,0.0
710,0,0.0
711,0,0.0
712,1,0.0
713,0,0.0
714,1,0.0
715,1,0.0
716,1,0.0
717,1,0.0
718,0,0.0
719,1,0.0
720,1,0.0
721,0,0.0
722,0,0.0
723,1,0.0
724,0,0.0
725,1,0.0
726,0,0.0
727,1,0.0
728,1,0.0
729,0,0.0
730,0,0.0
731,0,0.0
732,0,0.0
733,1,0.0
734,0,0.0
735,1,0.0
736,0,0.0
737,0,0.0
738,1,0.0
739,1,0.0
740,1,0.0
741,1,0.0
742,1,0.0
743,0,0.0
744,0,0.0
745,1,0.0
746,1,0.0
747,1,0.0
748,1,0.0
749,0,0.0
750,0,0.0
751,1,0.0
752,0,0.0
753,0,0.0
754,1,0.0
755,1,0.0
756,0,0.0
757,1,0.0
758,0,0.0
759,1,0.0
760,0,0.0
761,0,0.0
762,1,0.0
763,1,0.0
764,0,0.0
765,0,0.0
766,0,0.0
767,0,0.0
768,1,0.0
769,0,0.0
770,1,0.0
771,0,0.0
772,1,0.0
773,1,0.0
774,0,0.0
775,0,0.0
776,1,0.0
777,0,0.0
778,1,0.0
779,1,0.0
780,0,0.0
781,1,0.0
782,0,0.0
783,0,0.0
784,1,0.0
785,1,0.0
786,0,0.0
787,0,0.0
788,1,0.0
789,1,0.0
790,1,0.0
791,1,0.0
792,1,0.0
793,1,0.0
794,0,0.0
795,0,0.0
796,1,0.0
797,0,0.0
798,1,0.0
799,1,0.0
800,0,0.0
801,0,0.0
802,0,0.0
803,0,0.0
804,0,0.0
805,0,0.0
806,1,0.0
807,0,0.0
808,1,0.0
809,0,0.0
810,0,0.0
811,0,0.0
812,1,0.0
813,0,0.0
814,1,0.0
815,0,0.0
816,1,0.0
817,0,0.0
818,0,0.0
819,0,0.0
820,1,0.0
821,1,0.0
822,1,0.0
823,0,0.0
824,0,0.0
825,1,0.0
826,0,0.0
827,1,0.0
828,0,0.0
829,1,0.0
830,0,0.0
831,0,0.0
832,0,0.0
833,0,0.0
834,0,0.0
835,1,0.0
836,0,0.0
837,1,0.0
838,1,0.0
839,0,0.0
840,1,0.0
841,1,0.0
842,0,0.0
843,1,0.0
844,1,0.0
845,0,0.0
846,0,0.0
847,1,0.0
848,0,0.0
849,0,0.0
850,1,0.0
851,0,0.0
852,0,0.0
853,1,0.0
854,0,0.0
855,1,0.0
856,0,0.0
857,0,0.0
858,1,0.0
859,0,0.0
860,1,0.0
861,0,0.0
862,0,0.0
863,0,0.0
864,0,0.0
865,0,0.0
866,1,0.0
867,0,0.0
868,1,0.0
869,0,0.0
870,0,0.0
871,0,0.0
872,0,0.0
873,0,0.0
874,0,0.0
875,0,0.0
876,1,0.0
877,0,0.0
878,0,0.0
879,0,0.0
880,0,0.0
881,1,0.0
882,1,0.0
883,0,0.0
884,1,0.0
885,1,0.0
886,0,0.0
887,0,0.0
888,1,0.0
889,0,0.0
890,1,0.0
891,1,0.0
892,0,0.0
893,1,0.0
894,1,0.0
895,1,0.0
896,0,0.0
897,1,0.0
898,1,0.0
899,0,0.0
900,1,0.0
901,0,0.0
902,1,0.0
903,0,0.0
904,1,0.0
905,0,0.0
906,0,0.0
907,1,0.0
908,1,0.0
909,1,0.0
910,1,0.0
911,0,0.0
912,1,0.0
913,1,0.0
914,1,0.0
915,1,0.0
916,0,0.0
917,1,0.0
918,1,0.0
919,1,0.0
920,1,0.0
921,1,0.0
922,1,0.0
923,0,0.0
924,0,0.0
925,0,0.0
926,1,0.0
927,1,0.0
928,1,0.0
929,0,0.0
930,1,0.0
931,0,0.0
932,0,0.0
933,0,0.0
934,1,0.0
935,1,0.0
936,1,0.0
937,0,0.0
938,1,0.0
939,1,0.0
940,0,0.0
941,1,0.0
942,0,0.0
943,0,0.0
944,1,0.0
945,0,0.0
946,1,0.0
947,1,0.0
948,0,0.0
949,1,0.0
950,1,0.0
951,0,0.0
952,1,0.0
953,1,0.0
954,1,0.0
955,1,0.0
956,0,0.0
957,1,0.0
958,0,0.0
959,0,0.0
960,0,0.0
961,1,0.0
962,0,0.0
963,0,0.0
964,1,0.0
965,1,0.0
966,0,0.0
967,1,0.0
968,0,0.0
969,1,0.0
970,0,0.0
971,1,0.0
972,0,0.0
973,1,0.0
974,1,0.0
975,0,0.0
976,0,0.0
977,1,0.0
978,1,0.0
979,0,0.0
980,0,0.0
981,1,0.0
982,0,0.0
983,1,0.0
984,0,0.0
985,1,0.0
986,0,0.0
987,0,0.0
988,0,0.0
989,1,0.0
990,0,0.0
991,1,0.0
992,1,0.0
993,1,0.0
994,0,0.0
995,0,0.0
996,1,0.0
997,0,0.0
998,1,0.0
999,0,0.0
1000,0,0.0
1001,0,0.0
1002,1,0.0
1003,0,0.0
1004,0,0.0
1005,0,0.0
1006,1,0.0
1007,1,0.0
1008,1,0.0
1009,0,0.0
1010,1,0.0
1011,1,0.0
1012,1,0.0
1013,1,0.0
1014,1,0.0
1015,0,0.0
1016,0,0.0
1017,1,0.0
1018,1,0.0
1019,1,0.0
1020,1,0.0
1021,0,0.0
1022,1,0.0
1023,0,0.0
1024,0,0.0
1025,1,0.0
1026,0,0.0
1027,0,0.0
1028,1,0.0
1029,0,0.0
1030,1,0.0
1031,0,0.0
1032,0,0.0
1033,0,0.0
1034,0,0.0
1035,0,0.0
1036,1,0.0
1037,0,0.0
1038,0,0.0
1039,1,0.0
1040,0,0.0
1041,0,0.0
1042,1,0.0
1043,0,0.0
1044,0,0.0
1045,0,0.0
1046,0,0.0
1047,0,0.0
1048,0,0.0
1049,0,0.0
1050,0,0.0
1051,0,0.0
1052,0,0.0
1053,0,0.0
1054,0,0.0
1055,0,0.0
1056,1,0.0
1057,1,0.0
1058,1,0.0
1059,1,0.0
1060,1,0.0
1061,1,0.0
1062,1,0.0
1063,1,0.0
1064,1,0.0
1065,1,0.0
1066,1,0.0
1067,1,0.0
1068,0,0.0
1069,0,0.0
1070,0,0.0
1071,0,0.0
1072,0,0.0
1073,1,0.0
1074,0,0.0
1075,0,0.0
1076,0,0.0
1077,0,0.0
1078,1,0.0
1079,1,0.0
1080,1,0.0
1081,0,0.0
1082,0,0.0
1083,1,0.0
1084,0,0.0
1085,0,0.0
1086,1,0.0
1087,0,0.0
1088,1,0.0
1089,1,0.0
1090,1,0.0
1091,1,0.0
1092,1,0.0
1093,0,0.0
1094,0,0.0
1095,0,0.0
1096,0,0.0
1097,1,0.0
1098,0,0.0
1099,0,0.0
1100,1,0.0
1101,1,0.0
1102,1,0.0
1103,1,0.0
1104,1,0.0
1105,0,0.0
1106,0,0.0
1107,1,0.0
1108,1,0.0
1109,1,0.0
1110,1,0.0
1111,0,0.0
1112,1,0.0
1113,0,0.0
1114,1,0.0
1115,1,0.0
1116,0,0.0
1117,0,0.0
1118,0,0.0
1119,1,0.0
1120,1,0.0
1121,0,0.0
1122,0,0.0
1123,0,0.0
1124,1,0.0
1125,0,0.0
1126,0,0.0
1127,0,0.0
1128,1,0.0
1129,0,0.0
1130,0,0.0
1131,0,0.0
1132,0,0.0
1133,1,0.0
1134,1,0.0
1135,1,0.0
1136,1,0.0
1137,0,0.0
1138,0,0.0
1139,0,0.0
1140,1,0.0
1141,1,0.0
1142,0,0.0
1143,0,0.0
1144,1,0.0
1145,1,0.0
1146,1,0.0
1147,0,0.0
1148,1,0.0
1149,0,0.0
1150,1,0.0
1151,1,0.0
1152,1,0.0
1153,1,0.0
1154,1,0.0
1155,0,0.0
1156,1,0.0
1157,0,0.0
1158,0,0.0
1159,0,0.0
1160,1,0.0
1161,1,0.0
1162,0,0.0
1163,1,0.0
1164,0,0.0
1165,0,0.0
1166,0,0.0
1167,1,0.0
1168,0,0.0
1169,0,0.0
1170,1,0.0
1171,0,0.0
1172,1,0.0
1173,0,0.0
1174,1,0.0
1175,0,0.0
1176,1,0.0
1177,0,0.0
1178,1,0.0
1179,1,0.0
1180,0,0.0
1181,1,0.0
1182,0,0.0
1183,0,0.0
1184,1,0.0
1185,0,0.0
1186,1,0.0
1187,1,0.0
1188,1,0.0
1189,0,0.0
1190,0,0.0
1191,0,0.0
1192,0,0.0
1193,0,0.0
1194,0,0.0
1195,0,0.0
1196,1,0.0
1197,1,0.0
1198,1,0.0
1199,1,0.0
1200,1,0.0
1201,1,0.0
1202,1,0.0
1203,1,0.0
1204,1,0.0
1205,1,0.0
1206,1,0.0
1207,0,0.0
1208,1,0.0
1209,0,0.0
1210,1,0.0
1211,1,0.0
1212,0,0.0
1213,0,0.0
1214,0,0.0
1215,1,0.0
1216,0,0.0
1217,1,0.0
1218,0,0.0
1219,1,0.0
1220,0,0.0
1221,0,0.0
1222,1,0.0
1223,1,0.0
1224,1,0.0
1225,1,0.0
1226,1,0.0
1227,0,0.0
1228,0,0.0
1229,0,0.0
1230,0,0.0
1231,1,0.0
1232,1,0.0
1233,0,0.0
1234,0,0.0
1235,1,0.0
1236,1,0.0
1237,0,0.0
1238,0,0.0
1239,0,0.0
1240,1,0.0
1241,1,0.0
1242,1,0.0
1243,0,0.0
1244,1,0.0
1245,0,0.0
1246,1,0.0
1247,0,0.0
1248,0,0.0
1249,0,0.0
1250,0,0.0
1251,1,0.0
1252,1,0.0
1253,0,0.0
1254,0,0.0
1255,0,0.0
1256,1,0.0
1257,1,0.0
1258,0,0.0
1259,0,0.0
1260,1,0.0
1261,0,0.0
1262,1,0.0
1263,0,0.0
1264,0,0.0
1265,0,0.0
1266,1,0.0
1267,1,0.0
1268,1,0.0
1269,0,0.0
1270,0,0.0
1271,1,0.0
1272,0,0.0
1273,0,0.0
1274,0,0.0
1275,1,0.0
1276,0,0.0
1277,0,0.0
1278,0,0.0
1279,1,0.0
1280,1,0.0
1281,1,0.0
1282,1,0.0
1283,0,0.0
1284,1,0.0
1285,0,0.0
1286,0,0.0
1287,1,0.0
1288,0,0.0
1289,0,0.0
1290,1,0.0
1291,0,0.0
1292,1,0.0
1293,1,0.0
1294,1,0.0
1295,1,0.0
1296,1,0.0
1297,1,0.0
1298,1,0.0
1299,0,0.0
1300,0,0.0
1301,1,0.0
1302,0,0.0
1303,1,0.0
1304,0,0.0
1305,0,0.0
1306,0,0.0
1307,0,0.0
1308,0,0.0
1309,1,0.0
1310,0,0.0
1311,1,0.0
1312,1,0.0
1313,0,0.0
1314,1,0.0
1315,1,0.0
1316,0,0.0
1317,1,0.0
1318,1,0.0
1319,0,0.0
1320,0,0.0
1321,1,0.0
1322,0,0.0
1323,0,0.0
1324,1,0.0
1325,1,0.0
1326,0,0.0
1327,0,0.0
1328,0,0.0
1329,0,0.0
1330,0,0.0
1331,1,0.0
1332,0,0.0
1333,1,0.0
1334,0,0.0
1335,1,0.0
1336,1,0.0
1337,1,0.0
1338,0,0.0
1339,0,0.0
1340,0,0.0
1341,0,0.0
1342,1,0.0
1343,1,0.0
1344,1,0.0
1345,0,0.0
1346,1,0.0
1347,0,0.0
1348,1,0.0
1349,1,0.0
1350,1,0.0
1351,0,0.0
1352,0,0.0
1353,1,0.0
1354,0,0.0
1355,1,0.0
1356,1,0.0
1357,0,0.0
1358,1,0.0
1359,0,0.0
1360,0,0.0
1361,0,0.0
1362,0,0.0
1363,0,0.0
1364,1,0.0
1365,0,0.0
1366,1,0.0
1367,1,0.0
1368,1,0.0
1369,1,0.0
1370,0,0.0
1371,0,0.0
1372,1,0.0
1373,1,0.0
1374,1,0.0
1375,0,0.0
1376,1,0.0
1377,1,0.0
1378,0,0.0
1379,1,0.0
1380,1,0.0
1381,1,0.0
1382,1,0.0
1383,1,0.0
1384,1,0.0
1385,0,0.0
1386,1,0.0
1387,0,0.0
1388,1,0.0
1389,0,0.0
1390,0,0.0
1391,0,0.0
1392,0,0.0
1393,0,0.0
1394,0,0.0
1395,0,0.0
1396,1,0.0
1397,0,0.0
1398,0,0.0
1399,1,0.0
1400,0,0.0
1401,0,0.0
1402,0,0.0
1403,0,0.0
1404,0,0.0
1405,0,0.0
1406,0,0.0
1407,0,0.0
1408,1,0.0
1409,1,0.0
1410,1,0.0
1411,1,0.0
1412,1,0.0
1413,1,0.0
1414,1,0.0
1415,1,0.0
1416,0,0.0
1417,0,0.0
1418,1,0.0
1419,1,0.0
1420,1,0.0
1421,0,0.0
1422,1,0.0
1423,0,0.0
1424,1,0.0
1425,1,0.0
1426,0,0.0
1427,1,0.0
1428,1,0.0
1429,1,0.0
1430,0,0.0
1431,0,0.0
1432,1,0.0
1433,0,0.0
1434,1,0.0
1435,0,0.0
1436,1,0.0
1437,0,0.0
1438,1,0.0
1439,0,0.0
1440,1,0.0
1441,0,0.0
1442,0,0.0
1443,0,0.0
1444,1,0.0
1445,1,0.0
1446,1,0.0
1447,1,0.0
1448,1,0.0
1449,1,0.0
1450,1,0.0
1451,1,0.0
1452,1,0.0
1453,0,0.0
1454,0,0.0
1455,0,0.0
1456,0,0.0
1457,0,0.0
1458,1,0.0
1459,1,0.0
1460,1,0.0
1461,1,0.0
1462,1,0.0
1463,1,0.0
1464,1,0.0
1465,0,0.0
1466,1,0.0
1467,0,0.0
1468,1,0.0
1469,0,0.0
1470,1,0.0
1471,1,0.0
1472,0,0.0
1473,0,0.0
1474,0,0.0
1475,0,0.0
1476,0,0.0
1477,0,0.0
1478,1,0.0
1479,1,0.0
1480,0,0.0
1481,0,0.0
1482,0,0.0
1483,1,0.0
1484,1,0.0
1485,1,0.0
1486,1,0.0
1487,1,0.0
1488,1,0.0
1489,0,0.0
1490,1,0.0
1491,0,0.0
1492,1,0.0
1493,1,0.0
1494,0,0.0
1495,0,0.0
1496,1,0.0
1497,1,0.0
1498,1,0.0
1499,0,0.0
1500,1,0.0
1501,1,0.0
1502,1,0.0
1503,0,0.0
1504,0,0.0
1505,1,0.0
1506,1,0.0
1507,0,0.0
1508,1,0.0
1509,1,0.0
1510,0,0.0
1511,0,0.0
1512,0,0.0
1513,1,0.0
1514,0,0.0
1515,1,0.0
1516,0,0.0
1517,0,0.0
1518,1,0.0
1519,0,0.0
1520,0,0.0
1521,0,0.0
1522,0,0.0
1523,1,0.0
1524,0,0.0
1525,1,0.0
1526,1,0.0
1527,0,0.0
1528,1,0.0
1529,1,0.0
1530,0,0.0
1531,1,0.0
1532,0,0.0
1533,1,0.0
1534,0,0.0
1535,1,0.0
1536,0,0.0
1537,1,0.0
1538,0,0.0
1539,0,0.0
1540,0,0.0
1541,1,0.0
1542,1,0.0
1543,1,0.0
1544,0,0.0
1545,0,0.0
1546,0,0.0
1547,0,0.0
1548,0,0.0
1549,0,0.0
1550,0,0.0
1551,0,0.0
1552,0,0.0
1553,1,0.0
1554,1,0.0
1555,1,0.0
1556,0,0.0
1557,1,0.0
1558,1,0.0
1559,0,0.0
1560,1,0.0
1561,0,0.0
1562,1,0.0
1563,1,0.0
1564,0,0.0
1565,0,0.0
1566,1,0.0
1567,1,0.0
1568,0,0.0
1569,0,0.0
1570,1,0.0
1571,0,0.0
1572,1,0.0
1573,0,0.0
1574,0,0.0
1575,1,0.0
1576,0,0.0
1577,1,0.0
1578,1,0.0
1579,0,0.0
1580,0,0.0
1581,1,0.0
1582,0,0.0
1583,0,0.0
1584,1,0.0
1585,1,0.0
1586,0,0.0
1587,1,0.0
1588,1,0.0
1589,1,0.0
1590,1,0.0
1591,0,0.0
1592,0,0.0
1593,0,0.0
1594,0,0.0
1595,0,0.0
1596,0,0.0
1597,0,0.0
1598,0,0.0
1599,0,0.0
1600,0,0.0
1601,1,0.0
1602,1,0.0
1603,1,0.0
1604,0,0.0
1605,1,0.0
1606,0,0.0
1607,1,0.0
1608,1,0.0
1609,1,0.0
1610,0,0.0
1611,1,0.0
1612,1,0.0
1613,1,0.0
1614,1,0.0
1615,1,0.0
1616,1,0.0
1617,0,0.0
1618,1,0.0
1619,1,0.0
1620,0,0.0
1621,1,0.0
1622,0,0.0
1623,0,0.0
1624,0,0.0
1625,1,0.0
1626,0,0.0
1627,1,0.0
1628,1,0.0
1629,1,0.0
1630,1,0.0
